Customer_Id;CustomerName;Customer_adresse;StateID;id2;tempsInsc;SUM1;SUM2;State_Name;TotalSUM;AverageSUM
211;Portugal, Liddy, & Son Ltd.;839 Burton Ave;34;5;19/01/2002 11:20;43200;62590.4969;North Dakota;105790.4969;52895.24845
212;Gourmet the Frog;302-A Crestwood Village Rd.;29;38;01/11/1990 22:53;38450;87150.3400;New Hampshire;125600.34;62800.17
213;Green Shoes Corp.;2479 Woodridge Drive;19;48;20/10/1982 12:07;6680.;5590.3198;Maine;12270.319800000001;6135.159900000001
214;Glenwood Credit Union;2936 Arlington Ave.;46;9;12/06/2006 11:42;54946;27182.0938;Virginia;82128.0938;41064.0469
215;Schnitzer Denist College;220 Vine Ave.;30;24;03/02/1996 06:02;69545;53246.1312;New Jersey;122791.1312;61395.5656
216;Green Shoes Corp.;1795 Lake Cook Rd.;13;36;19/08/2000 16:47;94920;63148.1286;Illinois;158068.1286;79034.0643
217;Moveit Motercycle Service;2045 St. johns Ave.;17;38;18/04/1974 06:53;16644;23767.0556;Kentucky;40411.0556;20205.5278
218;Eva Galler Galleries Inc.;673 Calais Drive;38;12;03/02/1975 22:53;33518;14075.2605;Pennsylvania;47593.260500000004;23796.630250000002
219;Highland Heights Gift Shop;550 Sheridan;49;43;26/09/2004 07:15;88598;41888.6088;Wisconsin;130486.6088;65243.3044
220;George Lee Antiques;1155 Ridgewood Drive;22;34;14/12/2006 16:15;95652;11218.4867;Michigan;106870.4867;53435.24335
221;Smith Communications Inc.;1535 Knollwood Drive;41;29;21/09/1987 13:55;8484.;75348.3390;South Dakota;83832.339;41916.1695
222;Office Pro Supply Co.;872 Virginia Rd.;48;19;08/06/1978 14:20;81320;23040.9840;;104360.984;52180.492
223;Eva Galler Galleries Inc.;2505 Allison ct.;3;46;15/05/2000 15:42;68720;35460.8066;Arizona;104180.80660000001;52090.403300000005
224;AA Advertising;35 Glenlake Dr.;13;30;18/05/2004 04:47;75136;13600.8874;Illinois;88736.8874;44368.4437
225;Dependable Plumbing and Sewer;1920 Sunnyside Ave.;35;13;08/06/2005 15:53;19531;77948.2090;Ohio;97479.209;48739.6045
226;Mail Boxes Et. Al.;965 Marion Place Apt. 65C;33;17;03/03/2004 02:02;50440;38724.8679;North Carolina;89164.8679;44582.43395
227;Mergenthaler Inc.;1575 Oak Ave.  Apt. 2C;29;38;11/10/1992 11:40;20265;51858.8156;New Hampshire;72123.8156;36061.9078
228;Park District Of America;1715 Chicago Ave.;8;49;27/01/2003 23:47;23776;52788.4182;Delaware;76564.4182;38282.2091
229;New Dehli Auto Exchange;456 Groverland Ave.;6;22;10/02/1982 03:33;40990;70552.4437;Colorado;111542.4437;55771.22185
230;Masterlands Cleaning;21 Lakeview Terrace #2312;42;41;01/09/1978 13:13;92336;16567.8758;Tennessee;108903.87580000001;54451.937900000004
231;Woodworks Co.;2220 Grant Blvd.;15;48;15/11/1980 01:33;16470;20690.9076;Iowa;37160.9076;18580.4538
232;Palmer Golf Supplies;2510 Crain;37;3;30/10/1983 22:13;5928.;14900.1988;Oregon;20828.1988;10414.0994
233;Lickmen Restoration;4522 N. Greenview Apt. 1B;12;13;07/12/2004 06:13;93677;8756.0532;Idaho;102433.0532;51216.5266
234;Deer Lake Inn;1701 W. Mellody Rd.;40;35;01/07/1985 11:00;95531;94767.7850;South Carolina;190298.785;95149.3925
235;Smith Communications Inc.;3062 Lindenwood Ln.;6;33;02/09/1990 08:20;91880;80510.7808;Colorado;172390.7808;86195.3904
236;Park District Of America;1859 Green Bay Rd.;36;29;10/07/2005 04:48;95636;42700.9600;Oklahoma;138336.96;69168.48
237;New Dehli Auto Exchange;1535 Knollwood Drive;18;8;25/06/2004 13:42;34300;37836.9730;Louisiana;72136.973;36068.4865
238;Innman Paint and Glass;643 De Temple Rd.;22;6;27/01/2003 20:40;79472;35880.2828;Michigan;115352.2828;57676.1414
239;John G. Hartling Ltd.;600 Central Ave.;15;42;12/12/1998 22:00;63262;81663.7760;Iowa;144925.776;72462.888
240;Dean Grant Buick and Crysler;1482 Concorde Circle;44;15;15/08/2000 15:53;52540;39680.1654;Utah;92220.1654;46110.0827
241;American Deli Workers Union;965 Marion Place Apt. 65C;18;37;24/08/1989 12:07;77004;91588.7832;Louisiana;168592.7832;84296.3916
242;Loyal Order of Buffalo;1019 Deerfield Rd.;29;12;06/05/2006 21:00;45914;54463.2264;New Hampshire;100377.2264;50188.6132
243;Car Suite Cleaners;1235 Easton Rd.;48;40;04/05/1982 03:28;84811;39624.6000;;124435.6;62217.8
244;Foy Aviation;1715 Chicago Ave.;24;6;29/09/1982 07:02;89196;16812.1440;Mississippi;106008.144;53004.072
245;Kapp Camera and Video;511 Hill;16;36;23/07/2002 07:42;51310;16074.5696;Kansas;67384.5696;33692.2848
246;Lee Stairworks and Carpentry,;42 Valley Rd.;15;18;08/04/1980 07:35;83792;55376.4793;Iowa;139168.4793;69584.23965
247;Lake Shore Publishing;115 Judson Rd.;39;22;08/06/1990 16:47;73548;4985.7264;Rhode Island;78533.7264;39266.8632
248;Marcy Elaine Bakery;367Bluebird Terr.;45;15;04/12/1983 23:08;95840;92544.6850;Vermont;188384.685;94192.3425
249;Hart Corporation;77 Blackhawk Rd;35;44;19/12/2002 23:07;55006;10840.4219;Ohio;65846.4219;32923.21095
250;North West Gas Co.;1 Twin Oaks Place;38;18;22/04/1987 15:27;37738;54629.8858;Pennsylvania;92367.88579999999;46183.942899999995
251;DBN Bank;550 Sheridan;22;29;04/01/2004 10:27;69238;85990.5975;Michigan;155228.5975;77614.29875
252;Arthur M. Feildberg Galleries;3901 Chester Ave. Apt. 3C;18;48;11/05/1986 13:53;54885;85709.9584;Louisiana;140594.9584;70297.4792
253;Block Boats and Lures;115 Judson Rd.;7;24;31/10/2001 00:40;26160;28666.4212;Connecticut;54826.4212;27413.2106
254;Smith Communications Inc.;1920 Sunnyside Ave.;17;16;20/04/2000 09:15;43751;79375.1946;Kentucky;123126.1946;61563.0973
255;Acturial Enterprises Ltd.;669 Kikaid;18;15;15/09/1989 23:00;31965;41600.0199;Louisiana;73565.0199;36782.50995
256;Mac Computer Warehouse;2024 St.Johns Ave.;7;39;08/07/2004 10:35;51018;99928.9187;Connecticut;150946.91869999998;75473.45934999999
257;Futoons Cartoons Emporium;456 Grossman Ln.;45;45;14/07/2006 03:53;5712.;12136.1775;Vermont;17848.177499999998;8924.088749999999
258;Acme Chemical Supply;632 Roger Williams;19;35;03/08/2005 05:13;98804;44962.6015;Maine;143766.6015;71883.30075
259;Cosmo Skin Care Center;115 Pleasent Ave.;49;38;19/05/2005 07:00;3483.;84620.6572;Wisconsin;88103.6572;44051.8286
260;Woodworks Co.;1220 Heather Lane;46;22;23/01/1985 03:47;45548;25452.6714;Virginia;71000.67139999999;35500.335699999996
261;Block Boats and Lures;12 Fort Sheriden Ave.;3;18;22/06/2004 11:27;18692;45909.9568;Arizona;64601.9568;32300.9784
262;Funnyface Amusement Games;225 Jeffrys Place;19;7;08/08/1983 15:13;95570;95906.6600;Maine;191476.66;95738.33
263;Kapp Camera and Video;310 Walker Ave.;19;17;12/09/2002 22:48;17946;18003.2240;Maine;35949.224;17974.612
264;Trapezoid Studios;965 Marion Place Apt. 65C;22;18;30/06/1970 14:20;30637;61936.9600;Michigan;92573.95999999999;46286.979999999996
265;Portugal, Liddy, & Son Ltd.;433 Burton Ave.;19;7;22/01/2000 12:00;54708;55838.3372;Maine;110546.33720000001;55273.168600000005
266;Hibbard Road Suppliers;632 Florence Dr.;48;45;03/02/2005 05:48;13150;58657.9407;;71807.9407;35903.97035
267;Air France;632 Florence Dr.;48;19;04/01/2005 03:35;14858;87089.6437;;101947.6437;50973.82185
268;Air Guatamala;430 Oakland Drive;22;49;16/11/1971 08:15;44880;84775.5167;Michigan;129655.5167;64827.75835
269;Acme Chemical Supply;970 Vilas Circle;1;46;01/03/1980 02:55;18652;39184.6840;Alabama;57836.684;28918.342
270;Lutz Soft Cloth Car Wash;937 Judson Ave.;21;3;12/10/1980 01:53;26720;47214.0663;Massachusetts;73934.0663;36967.03315
271;Parties Galore Golf Course;1287 Glencoe Ave.;46;19;21/04/2004 12:53;6828.;83600.9300;Virginia;90428.93;45214.465
272;Hilco Auto Body;231 Sheriden Rd.;22;19;29/01/1992 04:40;16720;28992.9584;Michigan;45712.9584;22856.4792
273;Esmarda Chemical Manufacturers;574 Chicago Ave.;40;22;24/03/2005 16:40;57635;13412.3209;South Carolina;71047.3209;35523.66045
274;BBQ Smith's Tex Mex;2112 Ravine Drive;16;19;16/05/1992 15:42;31160;33792.7880;Kansas;64952.788;32476.394
275;janice Mann Accounting Service;2224 Sherman Rd.;42;48;10/11/1993 10:28;10292;68778.5696;Tennessee;79070.5696;39535.2848
276;Bako Delicatessen;2678 Sheridan Rd.;20;48;15/09/2000 19:27;60223;13588.8511;Maryland;73811.8511;36905.92555
277;Meonits & Mogogni Inc.;3901 Chester Ave. Apt. 3C;17;22;07/10/2000 12:35;58180;42279.0029;Kentucky;100459.00289999999;50229.501449999996
278;Glenwood Credit Union;865 Old Tall Tree Lane;32;1;20/01/1993 20:00;16500;79200.7564;New York;95700.7564;47850.3782
279;Deer Lake Inn;425 Lake Ave.;32;21;27/03/1977 16:15;84094;23867.0200;New York;107961.02;53980.51
280;Elle Hypnosis and Therapy Cent;872 Virginia Rd.;24;46;20/05/1971 16:07;13525;62050.3605;Mississippi;75575.36050000001;37787.680250000005
281;Hi-Land Art & Frame;218 Oakridge Ave.;41;22;05/06/2001 12:22;86560;3405.5152;South Dakota;89965.5152;44982.7576
282;New Dehli Auto Exchange;241 Callan Rd.;37;40;21/08/1987 07:55;7902.;39272.8311;Oregon;47174.8311;23587.41555
283;American Deli Workers Union;1858 Balsam Way;46;16;20/07/2004 20:33;79056;.2297;Virginia;79056.2297;39528.11485
284;Doerner's Awnings and Canopies;671 Blackstone Ave.;32;42;05/05/1978 15:42;21538;65656.9900;New York;87194.99;43597.495
285;Maintence Services of Maine;2479 Woodridge Drive;21;20;02/04/2002 00:15;19288;63360.6787;Massachusetts;82648.67869999999;41324.339349999995
286;Park District Of America;1245 Eastwood;33;17;28/11/2004 22:02;2805.;13459.5708;North Carolina;16264.5708;8132.2854
287;Brand Y Creative Services;1704 Ridgelee Rd;16;32;05/06/1971 21:00;44174;59610.5855;Kansas;103784.5855;51892.29275
288;Chicagoland Cleaners;3478 Bryn Mawr St.;16;32;06/01/2001 09:20;13020;79954.1240;Kansas;92974.124;46487.062
289;Quad City Cleaning;42 Valley Rd.;42;24;05/08/1982 21:28;5438.;79055.7728;Tennessee;84493.7728;42246.8864
290;Caranisco Homes;1915 Lewis Ln.  Apt 13;47;41;31/08/2006 01:53;21314;68673.8534;Washington;89987.8534;44993.9267
291;Pasifico Inc.;629 Kincaid Ave.;10;37;09/06/1986 12:20;77454;52060.3320;Georgia;129514.332;64757.166
292;Lutz Soft Cloth Car Wash;242 Ashland Ave.;39;46;25/07/1975 07:00;21525;57008.4904;Rhode Island;78533.49040000001;39266.745200000005
293;Johnson, Erico & Co CPA's;865 Old Tall Tree Lane;38;32;06/05/2005 02:20;1125.;54418.4574;Pennsylvania;55543.4574;27771.7287
294;Hardee Woodwork Ltd.;1619 Judson Ave. Apt #34B;26;21;20/03/1989 01:20;23632;18901.4400;Montana;42533.44;21266.72
295;Green Shoes Corp.;4522 N. Greenview Apt. 1B;3;33;28/10/2003 18:55;3977.;91748.6025;Arizona;95725.6025;47862.80125
296;Cotton Thumb Ltd.;770 Exmoor Rd.;40;16;26/02/2002 16:00;12622;75251.3730;South Carolina;87873.373;43936.6865
297;Highland Heights Gift Shop;628 Orwenstensia;33;16;04/05/2003 21:02;87614;150.3570;North Carolina;87764.357;43882.1785
298;Air Mexico;465 Stratford Rd.;8;42;21/12/1992 17:47;50532;50990.0362;Delaware;101522.0362;50761.0181
299;Smith Communications Inc.;4763 Blackhawk Rd.;33;47;24/12/1993 02:27;23688;47214.5156;North Carolina;70902.5156;35451.2578
300;Auto Interior Carpeting Compan;1234 Devonshire Court;2;10;15/12/1987 00:42;10374;55331.5985;Alaska;65705.5985;32852.79925
301;Camp Oconomowoc;1101 Deerfield Place;6;39;15/03/1992 02:42;47760;56210.1614;Colorado;103970.1614;51985.0807
302;Corbins, Rodriguez, & Savocchi;135 Lakewood place;24;38;17/12/1983 09:07;98000;11059.5045;Mississippi;109059.5045;54529.75225
303;Nina's Snow Plowing;669 Kikaid;40;26;21/10/2000 07:28;69796;74.5925;South Carolina;69870.5925;34935.29625
304;Air Guatamala;310 Walker Ave.;1;3;02/12/2003 15:22;48320;35530.1604;Alabama;83850.1604;41925.0802
305;Glenn Oaks Office Supplies;1633 McGovern place;17;40;05/09/1992 14:33;400.8;37103.1104;Kentucky;37503.9104;18751.9552
306;Morton Roofing and Siding;1233 Arbor Rd.;30;33;25/04/1993 09:42;8975.;25212.3286;New Jersey;34187.3286;17093.6643
307;Michael Montgomery Hair Saloon;1444 Chantilly Ln.;43;8;25/03/2006 00:13;5816.;66678.9960;Texas;72494.996;36247.498
308;Lennox Air Pollution Control;750 Homewood Ave.;27;33;15/11/1983 16:00;88532;70332.6069;Nebraska;158864.6069;79432.30345
309;Mail Boxes Et. Al.;266 Green Bay Rd.;43;2;28/02/1999 11:07;79788;93273.9650;Texas;173061.965;86530.9825
310;Caranisco Homes;1912 Old Briar Lane #2;29;6;21/02/1970 14:53;34425;19123.6995;New Hampshire;53548.6995;26774.34975
311;Air Mexico;1486 Old Deerfield Rd.;41;24;14/10/2000 20:20;48730;38422.3736;South Dakota;87152.37359999999;43576.186799999996
312;Chands CPA;3478 Bryn Mawr St.;17;40;20/06/2006 15:15;96665;3040.7736;Kentucky;99705.7736;49852.8868
313;AA Advertising;245 Oakridge Ave.;7;1;04/09/2001 16:08;43120;78881.5070;Connecticut;122001.507;61000.7535
314;Nirabi Auto Service;1245 Eastwood;5;17;23/08/1971 21:28;92390;19513.7663;California;111903.7663;55951.88315
315;Pac Builders;1065 Hillcrest Circle;36;30;12/09/2000 08:07;9000.;12980.4388;Oklahoma;21980.4388;10990.2194
316;Terrinni & Son Auto and Truck;969 Saxony Drive;46;43;24/06/1999 05:53;44940;81700.4212;Virginia;126640.4212;63320.2106
317;North Shore Appliance Service;43078 Kennedy Dr.;45;27;01/12/1996 08:02;54571;71320.1450;Vermont;125891.145;62945.5725
318;Parties Galore Golf Course;1701 W. Mellody Rd.;47;43;23/01/1996 12:27;79488;72990.0306;Washington;152478.0306;76239.0153
319;Air Mexico;2678 Sheridan Rd.;2;29;13/05/1977 00:22;55065;35624.8596;Alaska;90689.8596;45344.9298
320;Sigman and Freud Psychiatry;120 high St.;39;41;06/06/2001 18:33;64800;99200.9952;Rhode Island;164000.9952;82000.4976
321;BBQ Smith's Tex Mex;456 Groverland Ave.;1;17;06/06/1980 09:15;62161;48940.2647;Alabama;111101.2647;55550.63235
322;Doerner's Awnings and Canopies;433 Burton Ave.;1;7;02/02/1987 10:27;62278;90460.6350;Alabama;152738.635;76369.3175
323;Derbin Contracting Services;1482 Concorde Circle;15;5;06/02/1985 17:47;22391;91988.8850;Iowa;114379.885;57189.9425
324;Keep Cool Air Conditioner Repa;965 Marion Place Apt. 65C;4;36;30/04/2001 07:40;46200;51580.1476;Arkansas;97780.1476;48890.0738
325;Pete's Auto Repair;1270 Linden Ave.;39;46;28/10/2003 03:20;83120;22898.6400;Rhode Island;106018.64;53009.32
326;Marks, Marks, and Kaplan Ltd.;511 Maple Ave.  Apt. 1B;31;45;01/02/2000 10:13;86124;82958.0934;New Mexico;169082.0934;84541.0467
327;Corbins, Rodriguez, & Savocchi;241 Callan Rd.;30;47;20/12/1980 02:28;64190;83088.3992;New Jersey;147278.39919999999;73639.19959999999
328;Pasifico Inc.;632 Roger Williams;40;2;08/10/2003 12:07;48186;44776.6026;South Carolina;92962.6026;46481.3013
329;Palmer Golf Supplies;120 high St.;12;39;19/08/2006 18:35;59443;81782.5617;Idaho;141225.56170000002;70612.78085000001
330;Kapp Camera and Video;10 Marquette Rd.;21;1;21/10/1996 13:13;60881;86251.1675;Massachusetts;147132.16749999998;73566.08374999999
331;Caranisco Homes;969 Saxony Drive;7;1;01/03/2000 06:13;77821;79500.3314;Connecticut;157321.3314;78660.6657
332;DBN Bank;1220 Heather Lane;38;15;01/06/1978 06:35;56241;15805.2328;Pennsylvania;72046.2328;36023.1164
333;Cutter Lawn Mower Repair;662 Lyons Circle;5;4;31/07/1983 01:40;90443;32969.5968;California;123412.5968;61706.2984
334;Lennox Air Pollution Control;929 Brittany Ave.;10;39;05/05/2004 00:07;71256;37352.8326;Georgia;108608.8326;54304.4163
335;Crosstracks Car Wash;45 South Deer Creek Drive;50;31;16/11/1986 12:15;10946;26358.4258;Wyoming;37304.4258;18652.2129
336;Schnitzer Denist College;3150 Skokie Valley Rd.;24;30;19/02/1985 11:20;95684;10285.2779;Mississippi;105969.2779;52984.63895
337;Crossroads Construction, Inc.;600 Central Ave.;2;40;04/09/1982 05:00;42692;12448.7423;Alaska;55140.7423;27570.37115
338;Got It All Electronics Supply;3148 cottonwood Ct.;40;12;22/06/2000 20:22;69342;82128.6688;South Carolina;151470.66879999998;75735.33439999999
339;Lennox Air Pollution Control;872 Virginia Rd.;24;21;24/09/1989 01:27;92828;87398.9060;Mississippi;180226.90600000002;90113.45300000001
340;Lennox Air Pollution Control;1839 McCraren Rd.;45;7;22/11/2002 21:20;54565;34027.4262;Vermont;88592.4262;44296.2131
341;Cutter Lawn Mower Repair;1714 Clifton Rd.;32;38;30/06/2004 17:13;17212;49581.6830;New York;66793.68299999999;33396.841499999995
342;Libra & Sons;245 Oakridge Ave.;7;5;13/06/2005 18:07;45629;28384.3500;Connecticut;74013.35;37006.675
343;Mail Boxes Et. Al.;3344 Beachwood Ln.;33;10;17/02/1986 04:53;48602;90915.7482;North Carolina;139517.7482;69758.8741
344;North Shore Appliance Service;1444 Chantilly Ln.;21;50;10/06/2001 12:33;37900;63014.2617;Massachusetts;100914.2617;50457.13085
345;Lee Stairworks and Carpentry,;511 Maple Ave.  Apt. 1B;35;24;12/11/2005 03:48;41187;44568.2230;Ohio;85755.223;42877.6115
346;Froggy's Gourmet Catering;2024 St.Johns Ave.;32;2;30/03/1994 11:35;43082;27612.0360;New York;70694.036;35347.018
347;Nitelites Party Rental;425 Lake Ave.;1;40;14/07/1992 08:47;99842;92141.0592;Alabama;191983.05920000002;95991.52960000001
348;Dapper's Antiques;175 beech St.;19;24;20/02/1998 18:40;85176;33630.0725;Maine;118806.07250000001;59403.036250000005
349;Nina's Snow Plowing;12 Fort Sheriden Ave.;49;45;04/05/2001 11:40;6656.;19650.4160;Wisconsin;26306.416;13153.208
350;Truck-X Muffler Repair;3487 Green Bay Rd.;9;32;28/07/2002 15:42;94517;52310.0138;Florida;146827.01380000002;73413.50690000001
351;Kosmo Consulting;77 Blackhawk Rd;26;7;18/01/2002 07:33;14244;34610.2400;Montana;48854.24;24427.12
352;Johnson, Erico & Co CPA's;3385 University Ave.;35;33;23/01/1977 09:33;15888;39667.1580;Ohio;55555.158;27777.579
353;George Lee Antiques;1679 McCraren;20;21;31/12/1993 17:47;10225;79584.1600;Maryland;89809.16;44904.58
354;Kosmo Consulting;38976 Forest View Rd.;15;35;23/01/1971 06:27;93708;29020.1482;Iowa;122728.1482;61364.0741
355;Ernie's Foriegn Car Service;12 Fort Sheriden Ave.;2;32;05/06/1994 15:42;95125;90746.8580;Alaska;185871.858;92935.929
356;Keep Cool Air Conditioner Repa;1633 McGovern place;35;1;17/04/1978 02:15;81038;79856.4415;Ohio;160894.44150000002;80447.22075000001
357;Ampro Office Team Ltd.;3059 Priscilla Court;9;19;17/01/2001 06:27;16817;1340.7396;Florida;18157.7396;9078.8698
358;Myles Building Consultants;1831 Beverly Place #9D;25;49;10/08/2005 22:35;56465;36027.8837;Missouri;92492.8837;46246.44185
359;Peterson Roberts Carpentry;2510 Crain;10;9;18/09/1983 11:02;14624;52133.9659;Georgia;66757.96590000001;33378.982950000005
360;Highland Heights Gift Shop;1660 Park Ave.;10;26;22/07/1975 12:20;68744;61704.0708;Georgia;130448.0708;65224.0354
361;John G. Hartling Ltd.;1126 Hillcrest Ave;19;35;20/01/1975 14:27;28115;31540.1424;Maine;59655.1424;29827.5712
362;Doll House Rock;1920 Sunnyside Ave.;33;20;11/08/1987 18:07;5564.;59699.9200;North Carolina;65263.92;32631.96
363;Smith Communications Inc.;1875 Roger Williams Ave.;28;15;28/09/1983 21:02;30524;11165.2900;Nevada;41689.29;20844.645
364;Corbins, Rodriguez, & Savocchi;1915 Lewis Ln.  Apt 13;25;2;13/05/2005 07:55;66552;84312.3085;Missouri;150864.30849999998;75432.15424999999
365;Griffith Paving and Sealcoatin;224  Highwood Ave.;27;35;16/04/1972 08:13;23250;75360.8760;Nebraska;98610.876;49305.438
366;Moveit Motercycle Service;750 Homewood Ave.;47;9;29/03/2005 12:40;72756;88074.2086;Washington;160830.2086;80415.1043
367;Lutz Soft Cloth Car Wash;4259 W. Lake Ave.;17;25;24/05/1989 09:00;91248;77772.8690;Kentucky;169020.869;84510.4345
368;North Shore Appliance Service;225 Jeffrys Place;39;10;21/01/1987 11:35;78572;21859.4081;Rhode Island;100431.4081;50215.70405
369;Vecot Inc.;1444 Chantilly Ln.;27;10;19/11/2007 10:15;98040;78225.7723;Nebraska;176265.7723;88132.88615
370;Pete's Auto Repair;245 Oakridge Ave.;37;19;30/12/1998 06:40;88045;8056.3664;Oregon;96101.3664;48050.6832
371;Lake Shore Publishing;1799 Rosemary Way;26;33;20/09/2005 10:48;98648;42400.9369;Montana;141048.9369;70524.46845
372;Dean Grant Buick and Crysler;511 Maple Ave.  Apt. 1B;3;28;19/03/1975 11:20;34789;1480.2612;Arizona;36269.2612;18134.6306
373;K L Consulting;2112 Ravine Drive;27;25;08/03/2004 17:35;45012;59479.4045;Nebraska;104491.4045;52245.70225
374;Palmer Golf Supplies;1126 Hillcrest Ave;50;27;26/03/1978 22:40;72952;32896.7160;Wyoming;105848.716;52924.358
375;Terrinni & Son Auto and Truck;1575 Oakwood Ave.;46;47;02/06/1982 22:07;15688;45028.4481;Virginia;60716.4481;30358.22405
376;Venturi Discount Drugs;669 Kikaid;46;17;02/09/2001 15:15;32640;12393.2080;Virginia;45033.208;22516.604
377;Lee Stairworks and Carpentry,;812 North Ave.;18;39;28/02/1999 11:07;20.08;62920.2032;Louisiana;62940.283200000005;31470.141600000003
378;Cutter Lawn Mower Repair;433 Burton Ave.;47;27;24/11/1983 13:08;34972;59882.8811;Washington;94854.8811;47427.44055
379;Cradle the Call;1547 Vine;22;37;21/08/1996 05:00;95112;34626.0630;Michigan;129738.063;64869.0315
380;Lee Stairworks and Carpentry,;4259 W. Lake Ave.;33;26;24/06/2001 03:13;23631;49782.4760;North Carolina;73413.476;36706.738
381;Loyal Order of Buffalo;1777 balsamic Ave.;36;3;07/06/1974 02:20;99977;33656.5462;Oklahoma;133633.54619999998;66816.77309999999
382;Funnyface Amusement Games;2032 Northbrook Ct.;5;27;31/08/2000 06:33;49570;50416.4069;California;99986.4069;49993.20345
383;Nina's Snow Plowing;1795 Lake Cook Rd.;49;50;23/05/1980 04:20;49803;63651.0000;Wisconsin;113454.0;56727.0
384;Nina's Snow Plowing;1770 first St.;27;46;14/10/2005 10:33;70670;20024.6763;Nebraska;90694.67629999999;45347.338149999996
385;Griffith Paving and Sealcoatin;1882 St. Johns;21;46;05/10/1992 16:47;99912;77000.2160;Massachusetts;176912.21600000001;88456.10800000001
